GameType,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,TopBottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,result,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,game_type,home_away_park,day_pitch_count,count,games_started,count_type,pitch_category,fastball_velo_category,hbp,pa_count,pa_id,ab_count,contact_count,hit_count,total_bases,swing_count,pitch_take,true_strike_count,est_missed_strike_call,strike_height_category,strike_side_category,dz_pitch,ez_pitch,cz_pitch,hard_hit_count,singles_count,doubles_count,triples_count,homeruns_count,walks_count,strikeout_count,hbp_count,sf_count,swing_miss,gb_count,fb_count,ld_count,pop_count,batted_ball_direction,bb_pull_count,bb_oppo_count,bb_cent_count,dz_swing_pts_la,fair_ball_ev,batter_avg_ev,ev_residual,dz_swing_pts_ev,dz_swing_pts,dz_take_pts,cz_swing_pts,cz_take_pts,p_score,k_points,r_score,hard_hit_qab,hit_qab,ab_length,sacrifice,walk_hbp_qab,runner_moved,rbi_qab,qab_yesno
Scrimmage,9/27/2022,17:28:31,4,1,Tom Kane,kane-to43,,Maryland,Ian Petrutz,petruia42,Left,Maryland,,6,Top,2,0,0,Slider,,StrikeCalled,,,,,0,0,,76.62696,1.05411,-0.01827,2315.24091,320.25402,4:45:00,5.90285,-0.28998,6.54755,-55.67239,-7.55391,9.60123,2.35725,0.60505,70.54272,-8.41118,2.61624,0.49926,,,,,,,,,,,,-5.16704,-4.3866,0.28566,50,5.9568,-0.23827,-111.42792,0.46261,-6.42681,22.02313,-37.63014,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,560d556e-3eab-11ed-9a04-39d12607e00d,76.71568,5.89186,-0.29125,1.18671,-0.00233,70.59242,2.36562,0.60585,-8.27737,2.62877,0.49917,9.45009,-10.67912,52.65039,84.07622,1404.60339,1840.49716,60.6677,0.46647,0.79495,-0.3879,,,,,,,,,,,,,,,,,0.99743,1,,,high,high,14.33158,-81.54744,54.77245,Jake Walman,,Maryland,Scrimmage,Home,18,0 - 0,0,HC,Breaking,,,0,T 6 - 4 - 85a9b74d-322b-480b-9da8-ea3113d671e4,0,0,0,0,0,1,1,,Middle-Third,Outer-Third,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,63.23572,,0,0,0,0,0,0,0,0,,0,0,,0,,0,
Scrimmage,9/27/2022,17:28:50,4,2,Tom Kane,kane-to43,,Maryland,Ian Petrutz,petruia42,Left,Maryland,,6,Top,2,0,1,Slider,,BallCalled,,,,,0,0,,80.82098,0.42964,4.06711,2321.13774,323.37136,4:45:00,5.767,-0.2708,6.53956,-50.08217,-6.56837,8.83166,1.64054,2.38546,71.18112,-9.10085,4.26126,0.47477,,,,,,,,,,,,-3.47648,-3.66527,-0.07449,50,5.77241,-8.60118,-117.23727,-0.6222,-4.78181,24.58801,-37.21554,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,61747aa3-3eab-11ed-b5d3-e73dc3513ea9,80.92278,5.75718,-0.27214,0.54662,4.08355,71.23188,1.6488,2.38648,-8.96998,4.27723,0.47467,8.67554,-9.40717,53.87298,74.291,1368.49018,1874.81067,58.95773,0.47315,0.80771,-0.35176,,,,,,,,,,,,,,,,,0.99797,1,,,high,high,23.13813,79.61752,54.78044,Jake Walman,,Maryland,Scrimmage,Home,19,0 - 1,0,HC,Breaking,,,0,T 6 - 4 - 85a9b74d-322b-480b-9da8-ea3113d671e4,0,0,0,0,0,1,0,,Bottom-Third,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,63.23572,,0,0,0,0,0.25,0.25,0,0,,0,0,,0,,0,
Scrimmage,9/27/2022,17:37:12,2,1,Tom Kane,kane-to43,,Maryland,Matt Woods,woodsma53,,Maryland,,7,Top,0,0,0,Slider,,BallCalled,,,,,0,0,,76.68838,1.13431,1.56509,2253.16652,322.52244,4:45:00,5.95278,-0.31089,6.49872,-56.50808,-8.26406,9.70965,2.5918,1.70817,69.68824,-8.5003,3.37757,0.5018,,,,,,,,,,,,-4.60667,-5.07109,0.42549,50,5.47955,-3.35064,-110.99155,2.51273,-5.6809,21.98364,-38.42768,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,8c2a1287-3eac-11ed-b71e-3b714a7e1d22,76.77574,5.94162,-0.31176,1.26914,1.57604,69.73249,2.60063,1.70875,-8.3602,3.38657,0.50171,9.60495,-11.48143,47.30943,77.89695,1527.73396,1656.13656,67.80386,0.53809,0.73503,-0.41255,,,,,,,,,,,,,,,,,0.98995,1,,,high,high,19.89286,-77.52483,54.82128,Jake Walman,,Maryland,Scrimmage,Home,22,0 - 0,0,HC,Breaking,,,0,T 7 - 2 - 85a9b74d-322b-480b-9da8-ea3113d671e4,0,0,0,0,0,1,0,,Middle-Third,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,94.4998,,0,0,0,0,0.25,0.25,0,0,,0,0,,0,,0,
Scrimmage,9/27/2022,17:37:31,2,2,Tom Kane,kane-to43,,Maryland,Matt Woods,woodsma53,,Maryland,,7,Top,0,1,0,Sinker,,BallCalled,,,,,0,0,,92.5229,-3.11165,2.83794,2010.73906,151.53756,11:00:00,6.0841,-0.2303,6.64509,-18.84323,13.98954,-5.98986,1.85548,1.50382,83.24205,-5.57696,1.17477,0.41241,,,,,,,,,,,,4.04379,8.43178,0.00208,50,5.81855,-6.4536,-134.29243,-7.94969,7.35869,30.03734,-16.83029,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,9832bad1-3eac-11ed-8924-098e54f15a03,92.7064,6.08375,-0.23282,-3.1081,2.86827,83.40107,1.85622,1.50584,-5.56455,1.20734,0.41227,-6.26889,12.82442,28.00867,18.42686,1775.23443,944.25331,88.28766,-0.77616,0.46961,0.42076,,,,,,,,,,,,,,,,,0.99109,1,,,high,high,106.58419,14.32697,54.67491,Jake Walman,,Maryland,Scrimmage,Home,23,Jan-00,0,HC,Fastball,92-95,,0,T 7 - 2 - 85a9b74d-322b-480b-9da8-ea3113d671e4,0,0,0,0,0,1,0,,Bottom-Third,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,94.4998,,0,0,0,0,0.25,0.25,0,0,,0,0,,0,,0,
Scrimmage,9/27/2022,17:37:51,2,3,Tom Kane,kane-to43,,Maryland,Matt Woods,woodsma53,,Maryland,,7,Top,0,2,0,Slider,,StrikeCalled,,,,,0,0,,77.46666,1.69661,1.32307,2326.41393,324.45669,4:45:00,5.91922,-0.11031,6.47251,-55.91461,-8.60659,9.17457,2.94376,1.59169,70.09545,-8.16185,2.62696,0.49504,,,,,,,,,,,,-4.50756,-5.14439,-0.00738,50,6.02789,-2.8674,-112.56673,1.70457,-5.71659,22.64477,-38.69828,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,a3b51d28-3eac-11ed-8301-8d95c881c9c7,77.55725,5.90796,-0.11155,1.83168,1.33846,70.14019,2.95257,1.59251,-8.02114,2.63997,0.49495,9.02868,-11.7601,48.73389,75.33205,1534.40287,1748.65937,65.95571,0.53667,0.75165,-0.38341,,,,,,,,,,,,,,,,,0.99646,1,,,high,high,22.20129,-89.23612,54.84749,Jake Walman,,Maryland,Scrimmage,Home,24,Feb-00,0,HC,Breaking,,,0,T 7 - 2 - 85a9b74d-322b-480b-9da8-ea3113d671e4,0,0,0,0,0,1,0,Strike Called Ball,Upper-Third,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,94.4998,,0,0,0,0,0.25,0.25,0,0,,0,0,,0,,0,
Scrimmage,9/27/2022,17:38:10,2,4,Tom Kane,kane-to43,,Maryland,Matt Woods,woodsma53,,Maryland,,7,Top,0,2,1,Sinker,,BallCalled,,,,,0,0,,91.14015,-0.28171,1.74975,2122.40961,159.68771,11:15:00,5.97915,-0.0488,6.59794,-18.79693,15.02928,-4.61619,3.95374,0.36992,81.10066,-3.449,-0.5536,0.42677,,,,,,,,,,,,2.65026,8.0332,-0.47413,50,5.33677,-0.61358,-130.03391,0.07436,4.5078,28.94818,-18.51047,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,aed67382-3eac-11ed-860c-9bae24adb8a5,91.3304,5.97911,-0.05099,-0.28196,1.77663,81.26471,3.95436,0.37174,-3.43839,-0.5241,0.42663,-4.86358,13.77483,31.29451,15.87738,1813.61725,1102.45862,85.45086,-0.80137,0.51944,0.29663,,,,,,,,,,,,,,,,,0.98815,1,,,high,high,104.28963,7.85722,54.72206,Jake Walman,,Maryland,Scrimmage,Home,25,1-Feb,0,HC,Fastball,88-91,,0,T 7 - 2 - 85a9b74d-322b-480b-9da8-ea3113d671e4,0,0,0,0,0,1,0,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,94.4998,,0,0,0,0,0.25,0.25,0,0,,0,0,,0,,0,
Scrimmage,9/27/2022,17:38:31,2,5,Tom Kane,kane-to43,,Maryland,Matt Woods,woodsma53,,Maryland,,7,Top,0,3,1,Slider,,BallCalled,Walk,Walk,,,0,0,,76.46323,0.32465,0.99303,2313.2487,322.81561,4:45:00,5.99055,-0.22391,6.49935,-56.59601,-8.10256,9.709,1.32919,0.84822,69.20469,-10.1548,2.05268,0.50701,,,,,,,,,,,,-5.142,-4.62086,0.14325,50,5.5681,-0.7012,-109.87201,-0.40264,-6.21044,21.63922,-37.75507,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,bb766854-3eac-11ed-b5c7-9390a267bc38,76.54644,5.9798,-0.22504,0.45802,1.00759,69.24139,1.33813,0.84898,-10.01351,2.06466,0.50693,9.57067,-11.31976,50.41411,85.69258,1474.08124,1782.75182,63.72342,0.50768,0.77067,-0.38513,,,,,,,,,,,,,,,,,0.99675,1,,,high,high,12.87692,-73.37793,54.82065,Jake Walman,,Maryland,Scrimmage,Home,26,1-Mar,0,HC,Breaking,,,1,T 7 - 2 - 85a9b74d-322b-480b-9da8-ea3113d671e4,0,0,0,0,0,1,0,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,94.4998,,0,0,0,0,0,0,0,1,,0,0,,1,,0,1
Scrimmage,9/27/2022,17:39:05,3,1,Tom Kane,kane-to43,,Maryland,Bobby Zmarzlak,zmarzbo42,Right,Maryland,,7,Top,0,0,0,Sinker,,BallCalled,,,,,0,0,,91.32088,-1.56578,2.52009,2135.39667,159.18108,11:15:00,6.02299,-0.15536,6.72387,-18.41907,15.1339,-4.5867,2.87085,1.09025,82.08217,-4.48085,0.29858,0.42145,,,,,,,,,,,,2.87936,8.41149,-0.4748,50,5.19425,-2.55862,-131.32749,-2.61473,5.00064,29.25574,-17.56562,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,cff339a6-3eac-11ed-ba60-cd365a0bdb78,91.50776,6.02297,-0.15751,-1.56617,2.54636,82.24437,2.87139,1.09202,-4.47155,0.32699,0.42131,-4.82818,13.92895,30.81809,15.32845,1833.87471,1093.99382,85.87982,-0.80273,0.51231,0.30523,,,,,,,,,,,,,,,,,0.99345,1,,,high,high,103.79561,6.39377,54.59613,Jake Walman,,Maryland,Scrimmage,Home,27,0 - 0,0,HC,Fastball,88-91,,0,T 7 - 3 - 85a9b74d-322b-480b-9da8-ea3113d671e4,0,0,0,0,0,1,0,,Middle-Third,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,81.29081,,0,0,0,0,0.25,0.25,0,0,,0,0,,0,,0,
Scrimmage,9/27/2022,17:39:26,3,2,Tom Kane,kane-to43,,Maryland,Bobby Zmarzlak,zmarzbo42,Right,Maryland,,7,Top,0,1,0,Sinker,,BallCalled,,,,,0,0,,91.96161,-5.02331,2.67671,2135.02983,156.76051,11:15:00,5.95131,-0.00298,6.7803,-17.69823,15.48579,-5.05778,-0.19808,2.05911,84.13562,-8.31896,1.72364,0.41461,,,,,,,,,,,,3.5019,9.81897,-0.20643,50,5.54196,-6.06155,-133.21608,-12.30488,6.27583,29.34624,-14.57726,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,dc228f4a-3eac-11ed-b289-052d5a14169b,92.14542,5.9513,-0.00529,-5.02375,2.70346,84.29987,-0.19757,2.0612,-8.31132,1.75204,0.41447,-5.30332,14.37484,25.32669,23.49937,1929.81805,913.32069,90.38834,-0.83055,0.42778,0.35665,,,,,,,,,,,,,,,,,0.99696,1,,,high,medium,111.14943,9.86385,54.5397,Jake Walman,,Maryland,Scrimmage,Home,28,Jan-00,0,HC,Fastball,92-95,,0,T 7 - 3 - 85a9b74d-322b-480b-9da8-ea3113d671e4,0,0,0,0,0,1,0,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,81.29081,,0,0,0,0,0.25,0.25,0,0,,0,0,,0,,0,
Scrimmage,9/27/2022,17:42:58,5,1,Tom Kane,kane-to43,,Maryland,Eddie Hacopian,hacoped42,,Maryland,,7,Top,0,0,0,Sinker,,StrikeCalled,,,,,0,0,,92.49952,-2.09212,2.15833,2032.32991,154.88682,11:15:00,6.02785,-0.05887,6.62395,-18.41816,14.5962,-5.70189,2.52331,0.95028,83.87392,-4.90876,0.42492,0.41235,,,,,,,,,,,,3.6718,8.49185,-0.11476,50,5.84538,-4.87322,-134.42114,-5.53413,6.68681,30.41043,-16.70934,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,5a967c42-3ead-11ed-bf31-536204f7f3c7,92.68717,6.02774,-0.06122,-2.09157,2.18655,84.03521,2.52381,0.9521,-4.9,0.45438,0.41221,-5.98433,13.38894,24.00269,72.48558,1856.587,826.7101,91.35264,-0.82717,0.40678,0.38771,,,,,,,,,,,,,,,,,0.99667,1,,,high,high,24.76302,87.45215,54.69605,Jake Walman,,Maryland,Scrimmage,Home,34,0 - 0,0,HC,Fastball,92-95,,0,T 7 - 5 - 85a9b74d-322b-480b-9da8-ea3113d671e4,0,0,0,0,0,1,0,Strike Called Ball,Middle-Third,,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,68.17858,,0,0,0,0,0,0,0,0,,0,0,,0,,0,
Scrimmage,9/27/2022,17:44:40,5,2,Tom Kane,kane-to43,,Maryland,Eddie Hacopian,hacoped42,,Maryland,,7,Top,0,0,1,Slider,,BallCalled,,,,,0,0,,77.29213,3.3514,-0.39119,2271.41942,311.59726,4:30:00,5.93614,-0.29214,6.42393,-54.44622,-6.83743,10.86773,4.30931,-0.27787,70.27089,-6.77923,1.05311,0.49619,,,,,,,,,,,,-6.08898,-4.72901,0.33974,50,5.90652,1.60767,-112.27917,5.11081,-7.70518,21.98264,-38.15829,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,9798a657-3ead-11ed-b56c-3de12ff4fcd2,77.39186,5.92569,-0.29235,3.47979,-0.38809,70.32627,4.31778,-0.27788,-6.6437,1.05248,0.4961,10.83542,-9.85473,48.36226,79.64615,1509.17329,1697.56948,66.44186,0.4411,0.74736,-0.49687,,,,,,,,,,,,,,,,,0.97667,1,,,high,high,18.31863,-84.66203,54.89607,Jake Walman,,Maryland,Scrimmage,Home,35,0 - 1,0,HC,Breaking,,,0,T 7 - 5 - 85a9b74d-322b-480b-9da8-ea3113d671e4,0,0,0,0,0,1,0,,,Middle-Third,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,68.17858,,0,0,0,0,0.25,0.25,0,0,,0,0,,0,,0,
Scrimmage,9/27/2022,17:46:48,6,1,Tom Kane,kane-to43,,Maryland,Elijah Lambros,lambrel42,,Maryland,,7,Top,0,0,0,Sinker,,StrikeCalled,,,,,0,0,,90.83953,-2.89843,0.58644,2056.67967,160.15889,11:15:00,5.99696,0.00179,6.53203,-19.17089,15.50038,-4.58255,1.90386,-0.26168,82.05922,-5.51501,-1.01237,0.42061,,,,,,,,,,,,2.57224,9.16058,-0.04804,50,5.74306,-1.1987,-131.9952,-7.31813,4.51712,29.30421,-16.0871,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,e4388957-3ead-11ed-93be-9d9cc2d78eb9,91.02513,5.99687,-0.00024,-2.89815,0.61082,82.22014,1.9044,-0.26008,-5.50583,-0.98642,0.42046,-4.82864,14.22398,23.49269,49.38242,1886.20335,819.85862,91.71109,-0.86267,0.39863,0.31128,,,,,,,,,,,,,,,,,0.99643,1,,,high,high,45.55581,75.03546,54.78797,Jake Walman,,Maryland,Scrimmage,Home,37,0 - 0,0,HC,Fastball,88-91,,0,T 7 - 6 - 85a9b74d-322b-480b-9da8-ea3113d671e4,0,0,0,0,0,1,1,,Bottom-Third,Middle-Third,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,88.48907,,,0,-2,0,0,-2,0,0,,0,0,,0,,0,
Scrimmage,9/27/2022,17:47:08,6,2,Tom Kane,kane-to43,,Maryland,Elijah Lambros,lambrel42,,Maryland,,7,Top,0,0,1,Slider,,BallCalled,,,,,0,0,,77.18431,2.27252,1.55051,2190.40345,309.16388,4:15:00,6.01508,-0.2296,6.31744,-53.05045,-4.49015,9.67996,3.87258,1.56193,69.74162,-6.62805,2.93477,0.49793,,,,,,,,,,,,-4.80304,-3.02647,0.08762,50,6.179,-3.32988,-112.09963,2.8896,-6.05852,21.91155,-35.99162,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,f01f1923-3ead-11ed-ba05-976368f3d161,77.28979,6.00516,-0.23066,2.3904,1.56366,69.80572,3.88057,1.56264,-6.50121,2.94571,0.49782,9.52613,-7.48528,56.62783,26.17629,1204.88654,1829.23911,55.00752,0.34739,0.83512,-0.4265,,,,,,,,,,,,,,,,,0.99682,1,,,high,high,66.44136,-8.97125,55.00256,Jake Walman,,Maryland,Scrimmage,Home,38,0 - 1,0,HC,Breaking,,,0,T 7 - 6 - 85a9b74d-322b-480b-9da8-ea3113d671e4,0,0,0,0,0,1,0,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,88.48907,,0,0,0,0,0.25,0.25,0,0,,0,0,,0,,0,
Scrimmage,9/27/2022,17:47:41,6,3,Tom Kane,kane-to43,,Maryland,Elijah Lambros,lambrel42,,Maryland,,7,Top,0,1,1,Sinker,,BallCalled,,,,,0,0,,89.16323,1.06042,-0.4746,1924.47827,158.85229,11:15:00,6.0505,-0.16785,6.51933,-21.0862,14.44706,-5.02224,5.51027,-1.50334,80.6995,-1.96918,-2.40673,0.42864,,,,,,,,,,,,2.49376,7.478,0.21064,50,6.12646,1.23846,-129.67865,1.70008,4.21582,28.9474,-19.53212,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,038c2d26-3eae-11ed-815a-319e41fea733,89.35493,6.05009,-0.17014,1.06463,-0.44686,80.86668,5.51109,-1.50151,-1.9554,-2.37724,0.42849,-5.3023,13.01105,26.26922,72.36865,1725.72644,851.75401,89.67243,-0.83633,0.44259,0.32351,,,,,,,,,,,,,,,,,0.99554,1,,,high,high,24.86838,-71.24319,54.80067,Jake Walman,,Maryland,Scrimmage,Home,39,1-Jan,0,HC,Fastball,88-91,,0,T 7 - 6 - 85a9b74d-322b-480b-9da8-ea3113d671e4,0,0,0,0,0,1,0,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,88.48907,,0,0,0,0,0.25,0.25,0,0,,0,0,,0,,0,
Scrimmage,9/27/2022,17:50:36,7,1,Tom Kane,kane-to43,,Maryland,Devin Russell,,,Maryland,,7,Top,1,0,0,Sinker,,BallCalled,,,,,0,0,,91.0444,-0.51488,-0.32326,2078.93124,157.34379,11:15:00,5.93929,-0.35556,6.5547,-20.04775,15.27372,-5.61147,3.92628,-1.98512,81.01273,-3.28617,-2.92787,0.41935,,,,,,,,,,,,2.82333,8.29229,0.38575,50,5.88502,0.93183,-132.44637,-1.82862,4.98108,30.0816,-17.54435,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,6c1fb8e3-3eae-11ed-9d2e-7b097ab2383b,91.23584,5.93926,-0.35792,-0.51535,-0.29475,81.17695,3.92687,-1.98321,-3.27608,-2.89681,0.4192,-5.90988,13.88194,23.3191,70.39609,1909.11265,822.94834,91.83145,-0.84745,0.39585,0.35374,,,,,,,,,,,,,,,,,0.99626,1,,,high,high,26.64357,-73.86862,54.7653,Jake Walman,,Maryland,Scrimmage,Home,43,0 - 0,0,HC,Fastball,88-91,,0,T 7 - 7 - 85a9b74d-322b-480b-9da8-ea3113d671e4,0,0,0,0,0,1,0,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0.25,0.25,0,0,,0,0,,0,,0,
Scrimmage,9/27/2022,17:51:14,7,3,Tom Kane,kane-to43,,Maryland,Devin Russell,,,Maryland,,7,Top,1,2,0,Sinker,,BallCalled,,,,,0,0,,92.03175,-0.33556,1.88703,2020.05807,155.44007,11:15:00,5.94782,-0.27594,6.57764,-20.22945,14.56285,-5.68993,3.69189,-0.5642,81.6628,-4.09783,-1.89259,0.41471,,,,,,,,,,,,3.57433,7.90024,0.12309,50,5.90875,-4.21722,-133.82896,-1.42337,6.44419,30.47082,-17.93064,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,82884357-3eae-11ed-9b6c-9108dc0c8010,92.22314,5.9477,-0.27832,-0.33483,1.91588,81.82415,3.69261,-0.56226,-4.0856,-1.86116,0.41456,-5.99074,13.21446,25.81747,31.14804,1818.42797,879.74674,90.0186,-0.81874,0.43551,0.37416,,,,,,,,,,,,,,,,,0.9964,1,,,high,high,61.96678,44.03498,54.74236,Jake Walman,,Maryland,Scrimmage,Home,45,Feb-00,0,HC,Fastball,92-95,,0,T 7 - 7 - 85a9b74d-322b-480b-9da8-ea3113d671e4,0,0,0,0,0,1,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,,0,,0,
Scrimmage,9/27/2022,17:51:34,7,4,Tom Kane,kane-to43,,Maryland,Devin Russell,,,Maryland,,7,Top,1,3,0,Sinker,,StrikeCalled,,,,,0,0,,91.25823,-1.40128,2.04249,2065.51953,154.98547,11:15:00,5.96992,-0.10991,6.24426,-20.67066,15.18315,-5.94497,2.84694,-0.36578,81.00086,-4.85667,-1.30845,0.421,,,,,,,,,,,,3.69996,8.42865,-0.06711,50,5.83262,-4.51919,-132.58578,-3.93073,6.55089,29.76439,-17.25088,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,8e1e9f78-3eae-11ed-b488-fbe10b810c82,91.44967,5.9698,-0.11244,-1.40055,2.07248,81.16177,2.84766,-0.36378,-4.84448,-1.27598,0.42085,-6.2588,13.80414,25.19604,67.28984,1868.99876,879.3262,90.48565,-0.81998,0.42572,0.38262,,,,,,,,,,,,,,,,,0.99772,1,,,high,high,29.43927,-66.22037,55.07574,Jake Walman,,Maryland,Scrimmage,Home,46,Mar-00,0,HC,Fastball,88-91,,0,T 7 - 7 - 85a9b74d-322b-480b-9da8-ea3113d671e4,0,0,0,0,0,1,1,,Middle-Third,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,,0,,0,
Scrimmage,9/27/2022,15:48:02,3,5,Kyle Mccoy,,,Maryland,Zach Martin,martiza63,Left,Maryland,,1,Bottom,2,3,1,Sinker,,InPlay,Out,,Popup,Out,1,0,,88.27052,-1.75461,3.51435,1856.70543,127.84217,10:15:00,6.08375,-1.93816,6.84961,-25.2161,10.58289,-11.6574,2.35414,0.34863,80.47409,-6.49819,1.31361,0.43063,68.40788,51.41546,-38.34337,,-68.54504,86.03242,82.01855,220.56913,,-38.4442,4.46637,7.35203,6.25553,1.66994,50,5.93287,-7.50915,-128.19778,-4.72183,12.17691,27.67978,-21.81324,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,4c97ce8c-3e9d-11ed-9760-fd35711da53a,88.43558,6.08178,-1.94165,-1.73099,3.55734,80.62353,2.35669,0.35225,-6.46331,1.36246,0.4305,-12.05157,9.10223,-6.40831,11.04172,1845.10424,-207.23273,99.37517,-0.60966,-0.11161,0.78477,-26.4675,33.46156,53.47367,-0.7355,1.20116,2.96377,-137.13935,172.75283,,,,,,,,,0.99523,1,,28.61259,high,medium,99.93754,-8.04132,54.47039,Luke Shliger,shliglu42,Maryland,Scrimmage,Home,16,1-Mar,0,HC,Fastball,88-91,,1,B 1 - 3 - 85a9b74d-322b-480b-9da8-ea3113d671e4,1,1,0,0,1,0,1,,Middle-Third,Outer-Third,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Oppo,0,1,0,0,68.40788,68.40788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,
